dataset_id	sample_id	method_id	K	x	y	domain_label	notes	seed
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15380.1384555977	5688.52433223641	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13021.0207536078	4073.48624324815	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15211.4649811832	6326.60462264525	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11597.0365376333	5690.12272233312	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12339.3294018466	4167.37438952252	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15171.2079470926	8706.73913032301	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11418.4067853542	7993.9074271516	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10210.1345706719	6909.42054853049	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13912.0745365065	5244.06644884804	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12464.3550957769	5750.8828866012	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13801.043750783	8577.42398249125	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13416.2263524439	7633.9444806453	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14624.4985671262	8718.43135926641	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11745.7974563186	8383.45126074359	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13290.9846971974	3909.09440858619	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11739.0159635314	8066.35982036308	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14333.9741838589	5790.20729780639	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12403.5376220085	5038.40149815699	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14313.8456668136	6980.27455164527	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11303.3373692885	4744.69451566327	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11330.6793017534	8154.40185216576	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11688.3707289439	7829.51559248964	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11047.1523725895	7684.61080606668	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11249.5173496236	6490.64614258	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12700.6275367468	6142.3754250171	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11333.6381255146	4030.26442239516	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10884.8284683298	4357.09938689517	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12859.1287719805	5028.65797403749	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13618.591329478	6439.97981715862	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13294.375443591	4067.64012877645	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11509.5250153486	7991.9587223277	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13342.0618544174	8428.62178642048	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11769.1007584413	5210.58815211454	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13631.9383537361	4932.82112293922	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10804.3144001485	9117.3684022507	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13088.8356814795	7244.4006470533	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11779.0570363059	3544.88373770489	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15565.7656619801	5843.17264277887	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11357.5893115859	7281.42603870739	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14560.2903469643	7847.40425063194	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12832.218762148	5901.63378749586	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15629.973882142	6714.19975141334	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13827.9537606155	7704.44816903288	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14101.0924892825	5557.26047958075	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13365.5811178563	7397.10025277186	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10486.8800070487	7062.12015424905	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10236.8286191882	3895.1031600917	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12011.9387308822	3777.83055593053	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14067.616947979	8254.48642763903	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11053.5019427442	3719.01909648634	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14526.3828830284	6261.94704872936	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13480.4345726058	8504.97158927976	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13483.6093576832	6522.17573448959	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13463.0489180055	3429.55983836762	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15552.4186377219	7350.33133699827	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15576.153862477	8460.15137833007	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15042.7915067688	6964.68491305407	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12292.506836285	8371.7590318002	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14266.3752173034	4760.63446898166	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15150.8634687311	7755.46480918146	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13095.4012129505	5420.15051245339	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11718.4555238537	4973.74392424111	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12781.3575662443	3523.447984642	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14023.5372448624	6193.39206516568	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13787.4807652087	7943.24110173021	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13841.0848235574	4055.94789983305	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10172.8363603425	5165.41762643765	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14260.0256471486	8726.226178562	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15829.1640740987	7503.03094271683	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12771.4012883797	5189.15239905165	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13058.3189639373	5817.48916534098	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11269.6458666689	5300.57888874112	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12170.6559274321	4805.45467993135	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15596.2823795223	7270.08412449119	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15245.3724451191	7912.06182454782	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10463.1447822936	5952.30011291725	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11887.1289982682	4335.66363383228	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14219.3366904256	6823.67753627891	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14104.6991969923	7857.14777475144	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10831.0084486648	6103.0510138119	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12052.8436489215	7821.72077319405	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11893.9104910554	4652.7550742128	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10159.2733747681	4531.23474567663	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13743.1851007759	3740.80516427644	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13250.5117017906	4147.88734128353	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14641.0203764617	5228.47681025684	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13281.2443806491	7716.14039797628	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13706.534774395	8420.82696712489	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13446.3111473538	4778.17281239676	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15441.1718906822	8542.34729566105	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13324.6761998171	3353.21003550834	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14522.9921366348	6103.4013285391	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15828.9481127825	5361.6893677364	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11465.2293509158	3789.52278487392	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13645.2853779943	3425.66242871982	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13571.5528026002	8503.02288445587	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15069.9174779174	8233.05067457613	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14458.9998777891	7373.71579488506	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12072.7562046506	4490.31194437474	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13989.6297809266	4607.9348632631	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12342.9361095564	6467.26168469321	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12896.6429436262	8914.00247111075	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14688.2748646557	5306.77531794002	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11870.6071889327	7825.61818284184	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15015.6655356201	5696.31915153201	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14553.5088541771	7530.31281025142	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15791.8658637693	5759.02802062399	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11866.7845199067	3384.38931269074	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14462.3906241827	7532.26151507532	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11914.4709307331	7745.37097033477	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12710.7997759276	6618.01258558787	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15528.6834129668	6240.51129566646	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11877.3886817198	8142.70962322236	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13243.9461703196	5972.13747588344	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12319.4168461175	7498.78321834184	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13223.8176532743	7162.20472972232	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15889.981547867	8215.51233116104	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14047.0565083013	5161.87053151706	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14749.3082997402	8160.59828136465	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13969.7172251975	7939.34369208241	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10668.9005057213	4916.88116962082	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11431.7538096124	6486.7487329322	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11715.2807387763	6956.53977903128	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13078.4474809826	4627.4219115021	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15734.6550977107	7346.43392735047	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15447.7374221532	6718.09716106114	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	16028.3542660554	8291.86213402032	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11742.1907486088	6083.56396557291	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12616.2907995396	6461.41557022151	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12943.8974318202	8992.30097879393	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12572.4270577392	6541.66278272859	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14395.0076189434	8644.03026123103	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15727.8736049236	7029.34248696995	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13483.393396367	4380.83415950917	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11624.1625087819	6958.48848385518	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11384.4993214184	6408.45022524902	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15980.8838165452	6072.22205135671	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13118.9204763894	4388.62897880477	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11688.1547676277	5688.17401750922	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15511.7296809989	5447.78269471518	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11563.5609963298	8387.34867039139	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12605.9025990426	3844.43683467031	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10682.2475299795	3409.72247540143	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11256.0828810945	4666.39600798009	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14668.1463476104	6496.8425717789	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12187.3936980839	3456.84170590221	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14695.2723187591	7765.20833330096	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12450.7921102025	5116.70000584017	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15012.4907505427	7679.11500632218	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14188.8199728833	5396.76605456659	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10425.8465719642	4208.29719082441	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10756.8439506383	6897.72831958709	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11809.7897151643	7113.13679439763	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13443.1363622764	6760.96866718693	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14907.809534974	7046.88083038505	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13854.6478091318	4690.13078059408	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13105.357490815	3754.44609804373	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12012.1546921984	5919.17213091096	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15579.3286475544	6477.3555235399	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12754.4475564118	4396.42379810036	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13071.6659881954	4310.33047112159	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14347.7531307494	8565.73175354785	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14928.1540133355	7998.1551515266	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15565.9816232963	7984.5142177593	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15569.1564083737	6001.71836296913	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12127.0081469479	7027.04346741886	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13790.655550286	5960.44524694004	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11549.5660881231	3470.48263966951	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13757.1800089826	8657.67119499832	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15518.7271351023	7906.21571007612	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14786.3905487535	7763.25962847706	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12454.3988179123	7416.58730101085	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12383.4091049632	6228.46875199587	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14695.0563574429	5623.86675832053	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13915.6812442163	7543.95374401872	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12663.7612490498	8681.05565288512	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13432.7481617794	4143.98993163573	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14357.709408614	6900.02733913819	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13028.2341690274	8673.26083358952	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11006.2474545502	3640.72058880316	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12693.6300826434	3683.94240965615	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13638.9358078395	7391.25413830016	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12089.9258979347	7424.38212030645	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	16024.9635196619	8133.31641383006	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15252.1539379062	8229.15326492833	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12535.3448087259	6939.00143561618	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11846.6560028614	4574.45656652961	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15700.9635950911	7902.31830042832	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15545.6371449348	7033.23989661775	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12147.3526253094	7978.31778856041	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14205.7737048512	6189.49465551788	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10736.4994722768	5946.45399844555	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13169.7816722932	6766.81478165863	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11279.8181058496	5776.21604931189	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14863.9457931735	7127.12804289213	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13132.4834619637	5022.81185956579	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15815.6010885244	6868.8480619558	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15211.6809424994	8467.94619762567	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14006.5835128945	5400.66346421439	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12109.8384536638	4092.97329148714	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14890.855803006	6254.15222943376	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12093.1006830121	5441.58626551629	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11897.5171987651	6952.64236938348	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11424.9723168252	6169.65729255168	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14523.208097951	8244.74290351953	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13712.8843445498	4455.23525754455	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14678.3185867912	6972.47973234967	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12046.0621561343	7504.62933281353	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12974.1981880462	8277.87088552582	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15366.7914313395	7195.68302645581	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12899.6017673873	4789.86504134016	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14097.7017428889	5398.71475939049	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15181.1642249572	7041.03471591335	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13041.5811932855	7166.10213937012	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14225.9022218965	4999.427401679	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15670.4468775488	6475.406818716	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11320.5070625727	7678.76469159498	1	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15373.5729241267	7512.77446683633	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14074.18247945	6430.23629303912	5	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12876.0825039484	5821.38657498878	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12916.3395380391	3441.25206731102	3	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14327.4086523879	7614.4574324063	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14917.9817741547	7522.51799095583	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10608.2989932692	6345.74135615704	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11830.1341935258	8064.41111553918	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12960.6352024719	7643.6880047648	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	14739.1360605595	7684.96112079388	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12153.9181567804	6154.06765396049	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	11367.5455894505	5615.72162429774	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	15572.5471547672	6160.26408315939	2	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	10861.3092048909	5388.6209205438	4	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	12751.0568100182	4237.87807791011	6	fig1-domain-map	11.0
GSE311294	GSM9322959_TR11_18105	BayesSpace	6	13169.565710977	4625.4732066782	1	fig1-domain-map	11.0
